dist_m,replicate,soil_layer,core,species_name,length_mm
1700,0,S,U,Scoloplas_amiger,20
1700,0,S,U,Scoloplas_amiger,10
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,S,U,Scoloplas_amiger,15
1700,0,D,U,Arenicola_marina,81
1700,0,D,U,Arenicola_marina,55
1700,0,D,U,Arenicola_marina,63
1700,0,D,U,Arenicola_marina,75
1700,0,D,U,Arenicola_marina,0
1700,0,D,U,Cerastoderma_edule,25
1700,0,D,U,Cerastoderma_edule,5
1700,0,D,U,Hydrobia_ulvae,2
1700,0,D,U,Hydrobia_ulvae,2
1700,0,D,U,Hydrobia_ulvae,2
1700,0,D,U,Nereis_diversicolor,47
1700,0,D,U,Nereis_diversicolor,46
1700,0,D,U,Nereis_diversicolor,50
1700,0,D,U,Nereis_diversicolor,41
1700,0,D,U,Nereis_diversicolor,39
1750,0,S,U,Cerastoderma_edule,23
1750,0,S,U,Cerastoderma_edule,23
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Hydrobia_ulvae,4
1750,0,S,U,Macoma_balthica,9
1750,0,S,U,Macoma_balthica,15
1750,0,S,U,Macoma_balthica,57
1750,0,S,U,Macoma_balthica,27
1750,0,S,U,Macoma_balthica,32
1750,0,S,U,Macoma_balthica,9
1750,0,S,U,Macoma_balthica,25
1750,0,S,U,Macoma_balthica,9
1750,0,S,U,Macoma_balthica,21
1750,0,S,U,Macoma_balthica,19
1750,0,S,U,Macoma_balthica,17
1750,0,S,U,Macoma_balthica,7
1750,0,S,U,Macoma_balthica,12
1750,0,D,U,Nereis_diversicolor,70
1750,0,D,U,Nereis_diversicolor,41
1750,0,D,U,Nereis_diversicolor,50
1850,0,S,U,Cerastoderma_edule,28
1850,0,S,U,Cerastoderma_edule,26
1850,0,S,U,Cerastoderma_edule,27
1850,0,S,U,Cerastoderma_edule,25
1850,0,S,U,Cerastoderma_edule,22
1850,0,S,U,Cerastoderma_edule,24
1850,0,S,U,Cerastoderma_edule,25
1850,0,S,U,Cerastoderma_edule,21
1850,0,S,U,Cerastoderma_edule,24
1850,0,S,U,Cerastoderma_edule,24
1850,0,S,U,Cerastoderma_edule,22
1850,0,S,U,Cerastoderma_edule,20
1850,0,S,U,Cerastoderma_edule,20
1850,0,S,U,Cerastoderma_edule,24
1850,0,S,U,Cerastoderma_edule,25
1850,0,S,U,Cerastoderma_edule,28
1850,0,S,U,Cerastoderma_edule,20
1850,0,S,U,Cerastoderma_edule,21
1850,0,S,U,Cerastoderma_edule,23
1850,0,S,U,Heteromastus_filliformis,6
1850,0,S,U,Heteromastus_filliformis,4
1850,0,S,U,Heteromastus_filliformis,7
1850,0,S,U,Heteromastus_filliformis,10
1850,0,S,U,Heteromastus_filliformis,12
1850,0,S,U,Heteromastus_filliformis,7
1850,0,S,U,Heteromastus_filliformis,10
1850,0,S,U,Macoma_balthica,15
1850,0,S,U,Macoma_balthica,10
1850,0,S,U,Macoma_balthica,15
1850,0,S,U,Nereis_diversicolor,14
1850,0,S,U,Nereis_diversicolor,15
1850,0,D,U,Scrobicularia_plana,29
1850,0,D,U,Bathyporeia_spec.,80
1970,0,S,U,Nereis_diversicolor,75
1970,0,S,U,Nereis_diversicolor,40
1970,0,S,U,Mytilus_edulis,43
1970,0,S,U,Mytilus_edulis,46
1970,0,S,U,Mytilus_edulis,60
1970,0,S,U,Mytilus_edulis,43
1970,0,S,U,Mytilus_edulis,45
1970,0,S,U,Mytilus_edulis,43
1970,0,S,U,Mytilus_edulis,48
1970,0,S,U,Mytilus_edulis,48
1970,0,S,U,Mytilus_edulis,43
1970,0,S,U,Mytilus_edulis,42
1970,0,S,U,Mytilus_edulis,44
1970,0,S,U,Mytilus_edulis,45
1970,0,S,U,Mytilus_edulis,40
1970,0,S,U,Mytilus_edulis,43
1970,0,S,U,Littorina_littorea,15
1970,0,S,U,Littorina_littorea,18
1970,0,S,U,Littorina_littorea,12
1970,0,S,U,Littorina_littorea,17
1970,0,S,U,Littorina_littorea,17
1970,0,S,U,Littorina_littorea,16
1970,0,S,U,Littorina_littorea,14
1970,0,S,U,Littorina_littorea,10
1970,0,S,U,Littorina_littorea,6
1970,0,S,U,Littorina_littorea,12
1970,0,S,U,Heteromastus_filliformis,22
1970,0,S,U,Heteromastus_filliformis,30
1970,0,S,U,Crassostrea_gigas,85
1970,0,S,U,Crassostrea_gigas,80
1970,0,S,U,Crassostrea_gigas,100
1970,0,S,U,Crassostrea_gigas,100
1970,0,S,U,Crassostrea_gigas,120
1970,0,S,U,Carcinus_maenas,8
2100,1,S,U,Nereis_diversicolor,50
2100,1,S,U,Mytilus_edulis,36
2100,1,S,U,Mytilus_edulis,33
2100,1,S,U,Mytilus_edulis,23
2100,1,S,U,Mytilus_edulis,20
2100,1,S,U,Mytilus_edulis,40
2100,1,S,U,Mytilus_edulis,45
2100,1,S,U,Mytilus_edulis,40
2100,1,S,U,Mytilus_edulis,45
2100,1,S,U,Mytilus_edulis,44
2100,1,S,U,Mytilus_edulis,32
2100,1,S,U,Mytilus_edulis,48
2100,1,S,U,Mytilus_edulis,26
2100,1,S,U,Mytilus_edulis,45
2100,1,S,U,Mytilus_edulis,49
2100,1,S,U,Mytilus_edulis,11
2100,1,S,U,Mytilus_edulis,57
2100,1,S,U,Mytilus_edulis,24
2100,1,S,U,Mytilus_edulis,60
2100,1,S,U,Mytilus_edulis,47
2100,1,S,U,Mytilus_edulis,43
2100,1,S,U,Mytilus_edulis,41
2100,1,S,U,Mytilus_edulis,34
2100,1,S,U,Mytilus_edulis,53
2100,1,S,U,Mytilus_edulis,11
2100,1,S,U,Mytilus_edulis,13
2100,1,S,U,Mytilus_edulis,12
2100,1,S,U,Macoma_balthica,15
2100,1,S,U,Macoma_balthica,13
2100,1,S,U,Macoma_balthica,12
2100,1,S,U,Macoma_balthica,22
2100,1,S,U,Macoma_balthica,32
2100,1,S,U,Macoma_balthica,11
2100,1,S,U,Macoma_balthica,14
2100,1,S,U,Littorina_littorea,9
2100,1,S,U,Littorina_littorea,7
2100,1,S,U,Littorina_littorea,12
2100,1,S,U,Littorina_littorea,8
2100,1,S,U,Littorina_littorea,13
2100,1,S,U,Littorina_littorea,12
2100,1,S,U,Littorina_littorea,9
2100,1,S,U,Littorina_littorea,11
2100,1,S,U,Littorina_littorea,8
2100,1,S,U,Littorina_littorea,9
2100,1,S,U,Littorina_littorea,7
2100,1,S,U,Littorina_littorea,12
2100,1,S,U,Littorina_littorea,13
2100,1,S,U,Littorina_littorea,12
2100,1,S,U,Littorina_littorea,11
2100,1,S,U,Littorina_littorea,11
2100,1,S,U,Littorina_littorea,7
2100,1,S,U,Littorina_littorea,13
2100,1,S,U,Littorina_littorea,11
2100,1,S,U,Littorina_littorea,10
2100,1,S,U,Lanice_conchilega,25
2100,1,S,U,Heteromastus_filliformis,12
2100,1,S,U,Heteromastus_filliformis,11
2100,1,S,U,Hemigropsus_takanoi,3
2100,1,S,U,Hemigropsus_takanoi,4
2100,1,S,U,Hemigropsus_takanoi,2
2100,1,S,U,Hemigropsus_takanoi,2
2100,1,S,U,Hemigropsus_takanoi,3
2100,1,S,U,Hemigropsus_takanoi,4
2100,1,S,U,Hemigropsus_takanoi,4
2100,1,S,U,Hemigropsus_takanoi,2
2100,1,S,U,Carcinus_maenas,20
2100,1,S,U,Carcinus_maenas,9
2100,1,S,U,Carcinus_maenas,4
2100,1,S,U,Carcinus_maenas,9
2100,1,S,U,Carcinus_maenas,5
2100,1,S,P,Littorina_littorea,12
2100,1,S,P,Littorina_littorea,8
2100,1,S,P,Littorina_littorea,13
2100,1,S,P,Littorina_littorea,12
2100,1,S,P,Littorina_littorea,9
2100,1,S,P,Littorina_littorea,11
2100,1,S,P,Littorina_littorea,8
2100,1,S,P,Littorina_littorea,9
2100,1,S,P,Littorina_littorea,7
2100,1,S,P,Littorina_littorea,12
2100,1,S,P,Littorina_littorea,13
2100,1,S,P,Littorina_littorea,12
2100,1,S,P,Littorina_littorea,11
2100,1,S,P,Littorina_littorea,11
2100,1,S,P,Littorina_littorea,7
2100,1,S,P,Littorina_littorea,13
2100,1,S,P,Littorina_littorea,11
2100,1,S,P,Littorina_littorea,10
2100,1,S,P,Heteromastus_filliformis,12
2100,1,S,P,Heteromastus_filliformis,11
2100,0,S,M,Mytilus_edulis,40
2100,0,S,M,Mytilus_edulis,52
2100,0,S,M,Mytilus_edulis,25
2100,0,S,M,Mytilus_edulis,10
2100,0,S,M,Mytilus_edulis,44
2100,0,S,M,Mytilus_edulis,39
2100,0,S,M,Mytilus_edulis,31
2100,0,S,M,Mytilus_edulis,47
2100,0,S,M,Mytilus_edulis,40
2100,0,S,M,Mytilus_edulis,43
2100,0,S,M,Mytilus_edulis,33
2100,0,S,M,Mytilus_edulis,47
2100,0,S,M,Mytilus_edulis,52
2100,0,S,M,Mytilus_edulis,53
2100,0,S,M,Mytilus_edulis,23
2100,0,S,M,Mytilus_edulis,37
2100,0,S,M,Mytilus_edulis,46
2100,0,S,M,Mytilus_edulis,50
2100,0,S,M,Mytilus_edulis,48
2100,0,S,M,Mytilus_edulis,19
2100,0,S,M,Mytilus_edulis,45
2100,0,S,M,Mytilus_edulis,50
2100,0,S,M,Hydrobia_ulvae,5
2100,0,S,M,Hydrobia_ulvae,3
2100,0,S,M,Hemigropsus_takanoi,14
2100,0,S,M,Hemigropsus_takanoi,11
2100,0,S,M,Littorina_littorea,10
2100,0,S,M,Arenicola_marina,0
2100,0,D,M,Mytilus_edulis,49
2100,0,D,M,Mytilus_edulis,54
2100,0,D,M,Mytilus_edulis,55
2100,0,D,M,Hemigropsus_takanoi,6
2100,0,D,M,Hemigropsus_takanoi,4
2100,0,D,M,Littorina_littorea,13
2100,0,D,M,Crassostrea_gigas,90
2100,0,D,M,Carcinus_maenas,10
2100,0,D,M,Carcinus_maenas,11
2100,0,D,M,Carcinus_maenas,8
2100,1,D,U,Hemigropsus_takanoi,2
2100,1,D,U,Lanice_conchilega,12
2100,1,D,U,Lanice_conchilega,14
2200,0,S,U,Mytilus_edulis,48
2200,0,S,U,Mytilus_edulis,40
2200,0,S,U,Mytilus_edulis,32
2200,0,S,U,Mytilus_edulis,33
2200,0,S,U,Mytilus_edulis,39
2200,0,S,U,Mytilus_edulis,33
2200,0,S,U,Mytilus_edulis,32
2200,0,S,U,Mytilus_edulis,38
2200,0,S,U,Mytilus_edulis,34
2200,0,S,U,Mytilus_edulis,36
2200,0,S,U,Mytilus_edulis,43
2200,0,S,U,Mytilus_edulis,40
2200,0,S,U,Mytilus_edulis,18
2200,0,S,U,Mytilus_edulis,49
2200,0,S,U,Mytilus_edulis,45
2200,0,S,U,Mytilus_edulis,24
2200,0,S,U,Littorina_littorea,17
2200,0,S,U,Crassostrea_gigas,97
2200,0,S,U,Hemigropsus_takanoi,8
2200,0,S,U,Littorina_littorea,15
2200,1,D,U,Heteromastus_filliformis,7
2200,1,D,U,Littorina_littorea,14
2200,1,D,U,Littorina_littorea,15
2200,1,D,U,Cerastoderma_edule,19
2200,1,D,U,Cerastoderma_edule,21
2200,1,D,U,Mytilus_edulis,38
2200,1,D,U,Mytilus_edulis,24
2200,1,D,U,Mytilus_edulis,24
2200,1,D,U,Crassostrea_gigas,162
2200,1,D,U,Crassostrea_gigas,85
2200,1,D,U,Littorina_littorea,14
2200,1,D,U,Littorina_littorea,17
2200,1,D,U,Littorina_littorea,11
2200,1,D,U,Littorina_littorea,14
2200,1,D,U,Littorina_littorea,15
2200,1,D,U,Littorina_littorea,16
2200,1,D,U,Littorina_littorea,16
2200,2,D,U,Nereis_diversicolor,76
2200,2,D,U,Mytilus_edulis,35
2200,2,D,U,Littorina_littorea,15
2200,2,D,U,Crassostrea_gigas,106
2250,0,S,U,Macoma_balthica,15
2250,0,D,U,Nereis_diversicolor,36
2300,0,S,U,Macoma_balthica,15
2300,0,S,U,Macoma_balthica,21
2300,0,S,U,Macoma_balthica,19
2300,0,D,U,Arenicola_marina,75
2350,0,S,U,Nereis_diversicolor,40
2350,0,S,U,Macoma_balthica,14
2350,0,S,U,Nereis_diversicolor,26
2350,0,D,U,Scoloplas_armiger,47
2350,0,D,U,Hydrobia_ulvae,3
2350,0,D,U,Bathyporeia_spec.,4
2400,0,S,M,Nereis_diversicolor,13
2400,0,D,M,Arenicola_marina,50
2400,0,D,M,Arenicola_marina,68
2400,0,D,M,Arenicola_marina,75
2400,0,D,M,Arenicola_marina,155
2400,0,D,M,Gammarus_locusta,23
2400,0,D,M,Nereis_diversicolor,20
2400,0,D,M,Nereis_diversicolor,26
2400,0,D,M,Nereis_diversicolor,13
